logz logzerr logvol nlive logl logwt insert_order
-7.195755051414906234e+01 6.921126205780879503e-02 -5.822500000000210285e+00 4.000000000000000000e+02 -6.991514732980161284e+01 -8.173036161649314124e+01 7.850000000000000311e-01
-7.195749353582212393e+01 6.921714913917470513e-02 -5.825000000000210676e+00 4.000000000000000000e+02 -6.991514672381541118e+01 -8.173286101050693730e+01 2.849999999999999756e-01
-7.195743670296285188e+01 6.915877088406599538e-02 -5.827500000000211067e+00 4.000000000000000000e+02 -6.991514611921726896e+01 -8.173536040590879281e+01 2.149999999999999967e-01
-7.195738001519170268e+01 6.916884915992055349e-02 -5.830000000000211458e+00 4.000000000000000000e+02 -6.991514378744291491e+01 -8.173785807413443649e+01 1.060000000000000053e+00
-7.195732347203244217e+01 6.917498933591974264e-02 -5.832500000000211848e+00 4.000000000000000000e+02 -6.991514097043831555e+01 -8.174035525712983485e+01 1.500000000000000000e+00
-7.195726707308064363e+01 6.916405005786033233e-02 -5.835000000000212239e+00 4.000000000000000000e+02 -6.991513897786005316e+01 -8.174285326455157019e+01 5.150000000000000133e-01
-7.195721081800678576e+01 6.917004325699682710e-02 -5.837500000000212630e+00 4.000000000000000000e+02 -6.991513726210712321e+01 -8.174535154879865217e+01 1.659999999999999920e+00
-7.195715470645130551e+01 6.918458748761083243e-02 -5.840000000000213021e+00 4.000000000000000000e+02 -6.991513704694578735e+01 -8.174785133363731404e+01 4.499999999999999833e-02
-7.195709873812401725e+01 6.920632940039188330e-02 -5.842500000000213412e+00 4.000000000000000000e+02 -6.991513432444803300e+01 -8.175034861113955742e+01 1.790000000000000036e+00
-7.195704291251136908e+01 6.917211453994498438e-02 -5.845000000000213802e+00 4.000000000000000000e+02 -6.991513353256927132e+01 -8.175284781926079347e+01 5.100000000000000089e-01
-7.195698722934902491e+01 6.920518513815897277e-02 -5.847500000000214193e+00 4.000000000000000000e+02 -6.991513282385082562e+01 -8.175534711054234549e+01 4.099999999999999756e-01
-7.195693168827018837e+01 6.919648515776122277e-02 -5.850000000000214584e+00 4.000000000000000000e+02 -6.991513082807401247e+01 -8.175784511476554428e+01 1.250000000000000000e-01
-7.195687628883317188e+01 6.921380815438045453e-02 -5.852500000000214975e+00 4.000000000000000000e+02 -6.991512741265719910e+01 -8.176034169934872864e+01 8.750000000000000000e-01
-7.195682103059048984e+01 6.920364772609309545e-02 -5.855000000000215366e+00 4.000000000000000000e+02 -6.991512669359376275e+01 -8.176284098028529002e+01 1.000000000000000021e-02
-7.195676591332311034e+01 6.919385669947512862e-02 -5.857500000000215756e+00 4.000000000000000000e+02 -6.991512644135464427e+01 -8.176534072804616926e+01 1.429999999999999938e+00
-7.195671093668931917e+01 6.925810557110734234e-02 -5.860000000000216147e+00 4.000000000000000000e+02 -6.991512632253926540e+01 -8.176784060923080233e+01 1.145000000000000018e+00
-7.195665610032989434e+01 6.930631452911813206e-02 -5.862500000000216538e+00 4.000000000000000000e+02 -6.991512174916924494e+01 -8.177033603586077959e+01 6.500000000000000222e-01
-7.195660140363561652e+01 6.932564425848017353e-02 -5.865000000000216929e+00 4.000000000000000000e+02 -6.991511966321969851e+01 -8.177283394991123089e+01 1.629999999999999893e+00
-7.195654684637885623e+01 6.932874354226038760e-02 -5.867500000000217319e+00 4.000000000000000000e+02 -6.991511415753488734e+01 -8.177532844422641745e+01 4.199999999999999845e-01
-7.195649242801047762e+01 6.931617861812505721e-02 -5.870000000000217710e+00 4.000000000000000000e+02 -6.991511288617287789e+01 -8.177782717286440572e+01 6.450000000000000178e-01
-7.195643814839921504e+01 6.933205738744936675e-02 -5.872500000000218101e+00 4.000000000000000000e+02 -6.991510989588125824e+01 -8.178032418257278380e+01 8.299999999999999600e-01
-7.195638400709070481e+01 6.931223751196141647e-02 -5.875000000000218492e+00 4.000000000000000000e+02 -6.991510849978466524e+01 -8.178282278647620274e+01 1.899999999999999911e+00
-7.195633000381117483e+01 6.931494630654407019e-02 -5.877500000000218883e+00 4.000000000000000000e+02 -6.991510747849332574e+01 -8.178532176518486096e+01 1.215000000000000080e+00
-7.195627613822149726e+01 6.932625920658308516e-02 -5.880000000000219273e+00 4.000000000000000000e+02 -6.991510720401051060e+01 -8.178782149070204355e+01 1.100000000000000006e-01
-7.195622241000333474e+01 6.931083902729462398e-02 -5.882500000000219664e+00 4.000000000000000000e+02 -6.991510583433139914e+01 -8.179032012102292981e+01 1.044999999999999929e+00
-7.195616881874032345e+01 6.933070804665976417e-02 -5.885000000000220055e+00 4.000000000000000000e+02 -6.991510522913742420e+01 -8.179281951582895260e+01 2.550000000000000044e-01
-7.195611536411691134e+01 6.933261660898130951e-02 -5.887500000000220446e+00 4.000000000000000000e+02 -6.991510269304319536e+01 -8.179531697973473570e+01 1.049999999999999961e-01
-7.195606204567448572e+01 6.937090663544318025e-02 -5.890000000000220837e+00 4.000000000000000000e+02 -6.991510224722458133e+01 -8.179781653391611940e+01 1.125000000000000000e+00
-7.195600886317004097e+01 6.937301521125505133e-02 -5.892500000000221227e+00 4.000000000000000000e+02 -6.991509894025691096e+01 -8.180031322694844675e+01 1.925000000000000044e+00
-7.195595581609802593e+01 6.935019774152265115e-02 -5.895000000000221618e+00 4.000000000000000000e+02 -6.991509843136556412e+01 -8.180281271805709764e+01 1.364999999999999991e+00
-7.195590290425444380e+01 6.936847039256073544e-02 -5.897500000000222009e+00 4.000000000000000000e+02 -6.991509811850819744e+01 -8.180531240519972869e+01 6.099999999999999867e-01
-7.195585012729779351e+01 6.936953110231368347e-02 -5.900000000000222400e+00 4.000000000000000000e+02 -6.991509599298258593e+01 -8.180781027967412911e+01 5.250000000000000222e-01
-7.195579748478168369e+01 6.936744740775928342e-02 -5.902500000000222791e+00 4.000000000000000000e+02 -6.991509573091597929e+01 -8.181031001760752019e+01 4.749999999999999778e-01
-7.195574497645445433e+01 6.938102975963122976e-02 -5.905000000000223181e+00 4.000000000000000000e+02 -6.991509572712959653e+01 -8.181281001382113516e+01 9.949999999999999956e-01
-7.195569260198055872e+01 6.936205018341683182e-02 -5.907500000000223572e+00 4.000000000000000000e+02 -6.991509541856210319e+01 -8.181530970525363955e+01 9.699999999999999734e-01
-7.195564036099587213e+01 6.935531092507714324e-02 -5.910000000000223963e+00 4.000000000000000000e+02 -6.991509484572344491e+01 -8.181780913241497899e+01 1.965000000000000080e+00
-7.195558825313945306e+01 6.938090717841449706e-02 -5.912500000000224354e+00 4.000000000000000000e+02 -6.991509404925768933e+01 -8.182030833594922115e+01 8.499999999999999778e-01
-7.195553627805350061e+01 6.941946622118193300e-02 -5.915000000000224745e+00 4.000000000000000000e+02 -6.991509398824977950e+01 -8.182280827494130904e+01 1.700000000000000122e-01
-7.195548443543097505e+01 6.944704804316717550e-02 -5.917500000000225135e+00 4.000000000000000000e+02 -6.991509385468060600e+01 -8.182530814137214747e+01 1.304999999999999938e+00
-7.195543272492368203e+01 6.947309256782457920e-02 -5.920000000000225526e+00 4.000000000000000000e+02 -6.991509340175190346e+01 -8.182780768844344266e+01 8.699999999999999956e-01
-7.195538114617167480e+01 6.946892760212552975e-02 -5.922500000000225917e+00 4.000000000000000000e+02 -6.991509273552276227e+01 -8.183030702221429920e+01 1.499999999999999944e-01
-7.195532969882150098e+01 6.946108509567736067e-02 -5.925000000000226308e+00 4.000000000000000000e+02 -6.991508960670142869e+01 -8.183280389339296335e+01 3.250000000000000111e-01
-7.195527838240529661e+01 6.948449532589927313e-02 -5.927500000000226699e+00 4.000000000000000000e+02 -6.991508790097819315e+01 -8.183530218766972553e+01 1.600000000000000089e+00
-7.195522719665598288e+01 6.950332893996431782e-02 -5.930000000000227089e+00 4.000000000000000000e+02 -6.991508382208253636e+01 -8.183779810877408067e+01 1.175000000000000044e+00
-7.195517614111301441e+01 6.953915260187838732e-02 -5.932500000000227480e+00 4.000000000000000000e+02 -6.991508362667111953e+01 -8.184029791336266157e+01 1.989999999999999991e+00
-7.195512521563631481e+01 6.954505707778668722e-02 -5.935000000000227871e+00 4.000000000000000000e+02 -6.991508285589813454e+01 -8.184279714258967431e+01 8.399999999999999689e-01
-7.195507441985871822e+01 6.952793204741068711e-02 -5.937500000000228262e+00 4.000000000000000000e+02 -6.991507727134339234e+01 -8.184529155803492984e+01 8.449999999999999734e-01
-7.195502375319944122e+01 6.953851522240110661e-02 -5.940000000000228653e+00 4.000000000000000000e+02 -6.991507267304547213e+01 -8.184778695973702156e+01 1.965000000000000080e+00
-7.195497321537359880e+01 6.957998255397673804e-02 -5.942500000000229043e+00 4.000000000000000000e+02 -6.991507125869007666e+01 -8.185028554538162382e+01 8.800000000000000044e-01
-7.195492280620761960e+01 6.955480905680251624e-02 -5.945000000000229434e+00 4.000000000000000000e+02 -6.991507038481174163e+01 -8.185278467150328652e+01 2.300000000000000100e-01
-7.195487252539466283e+01 6.956302908401737484e-02 -5.947500000000229825e+00 4.000000000000000000e+02 -6.991506824276976317e+01 -8.185528252946130578e+01 8.699999999999999956e-01
-7.195482237253789037e+01 6.958604304689412767e-02 -5.950000000000230216e+00 4.000000000000000000e+02 -6.991506553976040550e+01 -8.185777982645194584e+01 1.794999999999999929e+00
-7.195477234727721338e+01 6.961586141137565686e-02 -5.952500000000230607e+00 4.000000000000000000e+02 -6.991506371874406511e+01 -8.186027800543560318e+01 1.159999999999999920e+00
-7.195472244932567207e+01 6.961493216405235940e-02 -5.955000000000230997e+00 4.000000000000000000e+02 -6.991506361764676569e+01 -8.186277790433831569e+01 6.350000000000000089e-01
-7.195467267843854131e+01 6.961360098779836858e-02 -5.957500000000231388e+00 4.000000000000000000e+02 -6.991506130893765203e+01 -8.186527559562919976e+01 7.650000000000000133e-01
-7.195462303417635042e+01 6.960471183953235996e-02 -5.960000000000231779e+00 4.000000000000000000e+02 -6.991505961330905450e+01 -8.186777390000059995e+01 6.500000000000000222e-01
-7.195457351624105513e+01 6.962108684376476508e-02 -5.962500000000232170e+00 4.000000000000000000e+02 -6.991505840352598966e+01 -8.187027269021753284e+01 8.900000000000000133e-01
-7.195452412432896949e+01 6.959979915139787032e-02 -5.965000000000232561e+00 4.000000000000000000e+02 -6.991505840027286922e+01 -8.187277268696441013e+01 1.139999999999999902e+00
-7.195447485817258837e+01 6.959124465785759828e-02 -5.967500000000232951e+00 4.000000000000000000e+02 -6.991505647666814127e+01 -8.187527076335967990e+01 9.449999999999999512e-01
-7.195442571735119941e+01 6.958383843611432029e-02 -5.970000000000233342e+00 4.000000000000000000e+02 -6.991505643367558775e+01 -8.187777072036713832e+01 1.195000000000000062e+00
-7.195437670163198618e+01 6.959036512761208881e-02 -5.972500000000233733e+00 4.000000000000000000e+02 -6.991505533827879049e+01 -8.188026962497033878e+01 1.449999999999999956e+00
-7.195432781063890104e+01 6.958601784819898328e-02 -5.975000000000234124e+00 4.000000000000000000e+02 -6.991505513148591433e+01 -8.188276941817746035e+01 1.475000000000000089e+00
-7.195427904409181963e+01 6.958346029932842292e-02 -5.977500000000234515e+00 4.000000000000000000e+02 -6.991505436926713912e+01 -8.188526865595868287e+01 4.099999999999999756e-01
-7.195423040164092754e+01 6.959076199358392445e-02 -5.980000000000234905e+00 4.000000000000000000e+02 -6.991505314042507280e+01 -8.188776742711661427e+01 2.949999999999999845e-01
-7.195418188294178208e+01 6.961955969507360731e-02 -5.982500000000235296e+00 4.000000000000000000e+02 -6.991505311028555525e+01 -8.189026739697710866e+01 2.250000000000000056e-01
-7.195413348773156770e+01 6.961306349235071855e-02 -5.985000000000235687e+00 4.000000000000000000e+02 -6.991505199723970065e+01 -8.189276628393125179e+01 7.349999999999999867e-01
-7.195408521563776105e+01 6.962068671820409449e-02 -5.987500000000236078e+00 4.000000000000000000e+02 -6.991505144902467350e+01 -8.189526573571622237e+01 5.300000000000000266e-01
-7.195403706636844277e+01 6.961054422445940582e-02 -5.990000000000236469e+00 4.000000000000000000e+02 -6.991504995999402183e+01 -8.189776424668556842e+01 1.849999999999999978e-01
-7.195398903955999970e+01 6.957541509009311509e-02 -5.992500000000236859e+00 4.000000000000000000e+02 -6.991504771712398281e+01 -8.190026200381552712e+01 1.199999999999999956e-01
-7.195394113485900789e+01 6.956837307918840863e-02 -5.995000000000237250e+00 4.000000000000000000e+02 -6.991504649126761706e+01 -8.190276077795917331e+01 3.049999999999999933e-01
-7.195389335199779168e+01 6.958569293208734241e-02 -5.997500000000237641e+00 4.000000000000000000e+02 -6.991504555147764677e+01 -8.190525983816920075e+01 1.485000000000000098e+00
-7.195384569067428515e+01 6.956142122451994259e-02 -6.000000000000238032e+00 4.000000000000000000e+02 -6.991504282149401206e+01 -8.190775710818556377e+01 1.745000000000000107e+00
-7.195379815048848116e+01 6.954730795177575808e-02 -6.002500000000238423e+00 4.000000000000000000e+02 -6.991503925302322386e+01 -8.191025353971477330e+01 2.999999999999999889e-02
-7.195375073108699837e+01 6.953540810988562137e-02 -6.005000000000238813e+00 4.000000000000000000e+02 -6.991503543436732571e+01 -8.191274972105887286e+01 1.989999999999999991e+00
-7.195370343214541720e+01 6.950674632600371827e-02 -6.007500000000239204e+00 4.000000000000000000e+02 -6.991503365900857148e+01 -8.191524794570011636e+01 1.655000000000000027e+00
-7.195365625344845739e+01 6.950926702868077955e-02 -6.010000000000239595e+00 4.000000000000000000e+02 -6.991503314767260235e+01 -8.191774743436415918e+01 1.080000000000000071e+00
-7.195360919474427419e+01 6.950133100170202693e-02 -6.012500000000239986e+00 4.000000000000000000e+02 -6.991503163763556472e+01 -8.192024592432711927e+01 1.310000000000000053e+00
-7.195356225567516617e+01 6.949595555288202997e-02 -6.015000000000240377e+00 4.000000000000000000e+02 -6.991503114998151602e+01 -8.192274543667306830e+01 1.000000000000000056e-01
-7.195351543597925570e+01 6.950767894322829044e-02 -6.017500000000240767e+00 4.000000000000000000e+02 -6.991503105745104563e+01 -8.192524534414259563e+01 9.250000000000000444e-01
-7.195346873536585974e+01 6.945112062294621358e-02 -6.020000000000241158e+00 4.000000000000000000e+02 -6.991502903029714844e+01 -8.192774331698871038e+01 1.024999999999999911e+00
-7.195342215343643488e+01 6.946021576609939796e-02 -6.022500000000241549e+00 4.000000000000000000e+02 -6.991502898186499237e+01 -8.193024326855655204e+01 1.219999999999999973e+00
-7.195337568997580036e+01 6.946147905869995420e-02 -6.025000000000241940e+00 4.000000000000000000e+02 -6.991502886724200039e+01 -8.193274315393355778e+01 1.719999999999999973e+00
-7.195332934467410269e+01 6.947382926681813786e-02 -6.027500000000242331e+00 4.000000000000000000e+02 -6.991502647406485949e+01 -8.193524076075641460e+01 1.155000000000000027e+00
-7.195328311712006553e+01 6.947424327283879819e-02 -6.030000000000242721e+00 4.000000000000000000e+02 -6.991502612260060801e+01 -8.193774040929216085e+01 1.324999999999999956e+00
-7.195323700710325454e+01 6.947861795747699298e-02 -6.032500000000243112e+00 4.000000000000000000e+02 -6.991502485084890850e+01 -8.194023913754045907e+01 2.999999999999999889e-02
-7.195319101427710962e+01 6.947886690518621788e-02 -6.035000000000243503e+00 4.000000000000000000e+02 -6.991502391051349719e+01 -8.194273819720504548e+01 1.189999999999999947e+00
-7.195314513835360515e+01 6.946976683756647675e-02 -6.037500000000243894e+00 4.000000000000000000e+02 -6.991502191609659178e+01 -8.194523620278815201e+01 6.700000000000000400e-01
-7.195309937898203145e+01 6.947715433539357333e-02 -6.040000000000244285e+00 4.000000000000000000e+02 -6.991502183147468941e+01 -8.194773611816624737e+01 1.499999999999999944e-02
-7.195305373594814569e+01 6.950111517582079068e-02 -6.042500000000244675e+00 4.000000000000000000e+02 -6.991502075381292514e+01 -8.195023504050448082e+01 1.229999999999999982e+00
-7.195300820890565774e+01 6.951465884263373363e-02 -6.045000000000245066e+00 4.000000000000000000e+02 -6.991501983305595047e+01 -8.195273411974750388e+01 1.655000000000000027e+00
-7.195296279756166768e+01 6.952893700204952621e-02 -6.047500000000245457e+00 4.000000000000000000e+02 -6.991501955950292313e+01 -8.195523384619448848e+01 7.500000000000000000e-01
-7.195291750164624034e+01 6.954014404550608319e-02 -6.050000000000245848e+00 4.000000000000000000e+02 -6.991501888383683649e+01 -8.195773317052839957e+01 1.875000000000000000e+00
-7.195287232084258733e+01 6.952383659098673729e-02 -6.052500000000246239e+00 4.000000000000000000e+02 -6.991501858140779291e+01 -8.196023286809935371e+01 1.264999999999999902e+00
-7.195282725486981690e+01 6.952106080442738145e-02 -6.055000000000246629e+00 4.000000000000000000e+02 -6.991501767352565366e+01 -8.196273196021721219e+01 2.999999999999999889e-01
-7.195278230340370840e+01 6.954065703997723558e-02 -6.057500000000247020e+00 4.000000000000000000e+02 -6.991501377774795856e+01 -8.196522806443951481e+01 1.979999999999999982e+00
-7.195273746601421294e+01 6.958414884541520851e-02 -6.060000000000247411e+00 4.000000000000000000e+02 -6.991501332551888481e+01 -8.196772761221043879e+01 1.000000000000000021e-02
-7.195269274256075676e+01 6.958016114905560268e-02 -6.062500000000247802e+00 4.000000000000000000e+02 -6.991501248144561487e+01 -8.197022676813718078e+01 2.149999999999999967e-01
-7.195264813273124105e+01 6.958548067501542367e-02 -6.065000000000248193e+00 4.000000000000000000e+02 -6.991501181642203733e+01 -8.197272610311360097e+01 7.499999999999999722e-02
-7.195260363623992816e+01 6.959329356164735414e-02 -6.067500000000248583e+00 4.000000000000000000e+02 -6.991501104412544976e+01 -8.197522533081701113e+01 1.104999999999999982e+00
-7.195255925278907227e+01 6.957253404723269530e-02 -6.070000000000248974e+00 4.000000000000000000e+02 -6.991501045102249634e+01 -8.197772473771405544e+01 3.400000000000000244e-01
-7.195251498209442786e+01 6.958606256872404416e-02 -6.072500000000249365e+00 4.000000000000000000e+02 -6.991500983530016811e+01 -8.198022412199172493e+01 3.400000000000000244e-01
-7.195247082386357818e+01 6.957920331730126084e-02 -6.075000000000249756e+00 4.000000000000000000e+02 -6.991500730962341947e+01 -8.198272159631497402e+01 1.905000000000000027e+00
-7.195242677772175455e+01 6.957083919365132652e-02 -6.077500000000250147e+00 4.000000000000000000e+02 -6.991500117038258111e+01 -8.198521545707414759e+01 1.645000000000000018e+00
-7.195238284322074662e+01 6.959097134503466897e-02 -6.080000000000250537e+00 4.000000000000000000e+02 -6.991500083799252252e+01 -8.198771512468408673e+01 4.500000000000000111e-01
-7.195233902032718731e+01 6.956680258759745383e-02 -6.082500000000250928e+00 4.000000000000000000e+02 -6.991500031937640358e+01 -8.199021460606796552e+01 1.455000000000000071e+00
-7.195229530874452450e+01 6.957080857751743452e-02 -6.085000000000251319e+00 4.000000000000000000e+02 -6.991499855654282669e+01 -8.199271284323438636e+01 6.600000000000000311e-01
-7.195225170813094451e+01 6.954899051307102120e-02 -6.087500000000251710e+00 4.000000000000000000e+02 -6.991499621512065232e+01 -8.199521050181220971e+01 5.999999999999999778e-01
-7.195220821817476065e+01 6.952269681754426334e-02 -6.090000000000252101e+00 4.000000000000000000e+02 -6.991499605661729788e+01 -8.199771034330886721e+01 6.500000000000000222e-02
-7.195216483868500745e+01 6.951061483716555744e-02 -6.092500000000252491e+00 4.000000000000000000e+02 -6.991499584961731273e+01 -8.200021013630887978e+01 9.749999999999999778e-01
-7.195212156937422776e+01 6.951398051536213096e-02 -6.095000000000252882e+00 4.000000000000000000e+02 -6.991499584189351424e+01 -8.200271012858507902e+01 5.450000000000000400e-01
-7.195207840996644677e+01 6.951946168489099576e-02 -6.097500000000253273e+00 4.000000000000000000e+02 -6.991499565510891046e+01 -8.200520994180047296e+01 9.899999999999999911e-01
-7.195203536017005774e+01 6.948203946453568314e-02 -6.100000000000253664e+00 4.000000000000000000e+02 -6.991499471751109240e+01 -8.200770900420266685e+01 6.500000000000000222e-01
-7.195199241966975023e+01 6.947754475510146965e-02 -6.102500000000254055e+00 4.000000000000000000e+02 -6.991499169141943071e+01 -8.201020597811100288e+01 1.820000000000000062e+00
-7.195194958809392460e+01 6.946314394718466900e-02 -6.105000000000254445e+00 4.000000000000000000e+02 -6.991499091311646907e+01 -8.201270519980803897e+01 6.550000000000000266e-01
-7.195190686525764079e+01 6.950224478185970667e-02 -6.107500000000254836e+00 4.000000000000000000e+02 -6.991498789286045223e+01 -8.201520217955201986e+01 1.499999999999999944e-02
-7.195186425078468062e+01 6.951393745163279847e-02 -6.110000000000255227e+00 4.000000000000000000e+02 -6.991498760572456206e+01 -8.201770189241612741e+01 4.699999999999999734e-01
-7.195182174451176138e+01 6.951246128964640170e-02 -6.112500000000255618e+00 4.000000000000000000e+02 -6.991498636956855250e+01 -8.202020065626011558e+01 1.060000000000000053e+00
-7.195177934611933779e+01 6.950838876695150659e-02 -6.115000000000256009e+00 4.000000000000000000e+02 -6.991498473430023353e+01 -8.202269902099180854e+01 1.155000000000000027e+00
-7.195173705531217934e+01 6.954289548073683269e-02 -6.117500000000256399e+00 4.000000000000000000e+02 -6.991498335518375029e+01 -8.202519764187532303e+01 8.599999999999999867e-01
-7.195169487182356249e+01 6.954132611303431855e-02 -6.120000000000256790e+00 4.000000000000000000e+02 -6.991498274354422904e+01 -8.202769703023579950e+01 1.064999999999999947e+00
-7.195165279540893266e+01 6.951467543952677408e-02 -6.122500000000257181e+00 4.000000000000000000e+02 -6.991497717216320495e+01 -8.203019145885477315e+01 1.340000000000000080e+00
-7.195161082558385601e+01 6.951878844749211084e-02 -6.125000000000257572e+00 4.000000000000000000e+02 -6.991497649145676974e+01 -8.203269077814833565e+01 4.799999999999999822e-01
-7.195156896227859988e+01 6.952167136244256918e-02 -6.127500000000257963e+00 4.000000000000000000e+02 -6.991497639820940435e+01 -8.203519068490098221e+01 9.399999999999999467e-01
-7.195152720524291112e+01 6.950023444240729931e-02 -6.130000000000258353e+00 4.000000000000000000e+02 -6.991497507138161893e+01 -8.203768935807319451e+01 1.900000000000000022e-01
-7.195148555415121905e+01 6.951173421926766516e-02 -6.132500000000258744e+00 4.000000000000000000e+02 -6.991497502119014484e+01 -8.204018930788171815e+01 6.500000000000000222e-02
-7.195144400878336910e+01 6.952585455444795781e-02 -6.135000000000259135e+00 4.000000000000000000e+02 -6.991497477660119841e+01 -8.204268906329276945e+01 1.584999999999999964e+00
-7.195140256885856900e+01 6.950816164352072168e-02 -6.137500000000259526e+00 4.000000000000000000e+02 -6.991497364673142556e+01 -8.204518793342299432e+01 9.250000000000000444e-01
-7.195136123406825845e+01 6.950972677174106773e-02 -6.140000000000259917e+00 4.000000000000000000e+02 -6.991497191681882839e+01 -8.204768620351040909e+01 1.950000000000000067e-01
-7.195132000411662432e+01 6.948620318973966481e-02 -6.142500000000260307e+00 4.000000000000000000e+02 -6.991497084978675502e+01 -8.205018513647833345e+01 1.610000000000000098e+00
-7.195127887876073203e+01 6.947318885313978620e-02 -6.145000000000260698e+00 4.000000000000000000e+02 -6.991497041888209196e+01 -8.205268470557366811e+01 1.774999999999999911e+00
-7.195123785775705016e+01 6.949584618267645730e-02 -6.147500000000261089e+00 4.000000000000000000e+02 -6.991496958127743255e+01 -8.205518386796900643e+01 1.665000000000000036e+00
-7.195119694081986950e+01 6.947244499797948503e-02 -6.150000000000261480e+00 4.000000000000000000e+02 -6.991496957233387377e+01 -8.205768385902544537e+01 1.254999999999999893e+00
-7.195115612771476776e+01 6.946269889029071942e-02 -6.152500000000261871e+00 4.000000000000000000e+02 -6.991496932390134589e+01 -8.206018361059291522e+01 9.500000000000000111e-02
-7.195111541816429224e+01 6.945887685324622640e-02 -6.155000000000262261e+00 4.000000000000000000e+02 -6.991496914009670149e+01 -8.206268342678828276e+01 1.840000000000000080e+00
-7.195107481190412102e+01 6.943860716226660235e-02 -6.157500000000262652e+00 4.000000000000000000e+02 -6.991496759741525580e+01 -8.206518188410683479e+01 1.979999999999999982e+00
-7.195103430861296090e+01 6.945834796342477413e-02 -6.160000000000263043e+00 4.000000000000000000e+02 -6.991496716917298215e+01 -8.206768145586455887e+01 1.110000000000000098e+00
-7.195099390807057205e+01 6.948233737019236800e-02 -6.162500000000263434e+00 4.000000000000000000e+02 -6.991496693322537226e+01 -8.207018121991694670e+01 6.049999999999999822e-01
-7.195095361001990852e+01 6.945289456665190708e-02 -6.165000000000263825e+00 4.000000000000000000e+02 -6.991496649692511767e+01 -8.207268078361668984e+01 1.199999999999999956e+00
-7.195091341418880404e+01 6.941207631604995321e-02 -6.167500000000264215e+00 4.000000000000000000e+02 -6.991496628176935246e+01 -8.207518056846092236e+01 5.600000000000000533e-01
-7.195087332032274219e+01 6.940818215746986930e-02 -6.170000000000264606e+00 4.000000000000000000e+02 -6.991496433756330475e+01 -8.207767862425488659e+01 2.550000000000000044e-01
-7.195083332808984267e+01 6.937216462203069089e-02 -6.172500000000264997e+00 4.000000000000000000e+02 -6.991496289364766881e+01 -8.208017718033924837e+01 9.749999999999999778e-01
-7.195079343724837884e+01 6.937019011712046435e-02 -6.175000000000265388e+00 4.000000000000000000e+02 -6.991496264838414731e+01 -8.208267693507572460e+01 1.685000000000000053e+00
-7.195075364758497471e+01 6.934268534094463476e-02 -6.177500000000265779e+00 4.000000000000000000e+02 -6.991496255880005606e+01 -8.208517684549163107e+01 3.150000000000000022e-01
-7.195071395884515653e+01 6.933974007720986044e-02 -6.180000000000266169e+00 4.000000000000000000e+02 -6.991496248855517592e+01 -8.208767677524676287e+01 1.774999999999999911e+00
-7.195067437076971828e+01 6.934857982403909438e-02 -6.182500000000266560e+00 4.000000000000000000e+02 -6.991496182962677608e+01 -8.209017611631836076e+01 1.735000000000000098e+00
-7.195063488307613397e+01 6.934614662154173215e-02 -6.185000000000266951e+00 4.000000000000000000e+02 -6.991496051483824203e+01 -8.209267480152982444e+01 1.549999999999999989e-01
-7.195059549548008704e+01 6.933740374809602147e-02 -6.187500000000267342e+00 4.000000000000000000e+02 -6.991496041977580944e+01 -8.209517470646738957e+01 9.050000000000000266e-01
-7.195055620777182526e+01 6.935359797119933223e-02 -6.190000000000267733e+00 4.000000000000000000e+02 -6.991496020051047822e+01 -8.209767448720205607e+01 3.300000000000000155e-01
-7.195051701968925784e+01 6.935039710465748519e-02 -6.192500000000268123e+00 4.000000000000000000e+02 -6.991496000860166760e+01 -8.210017429529324318e+01 1.225000000000000089e+00
-7.195047793097693045e+01 6.931252892650043018e-02 -6.195000000000268514e+00 4.000000000000000000e+02 -6.991495923333232554e+01 -8.210267352002389885e+01 3.649999999999999911e-01
-7.195043894135625351e+01 6.934018746302741953e-02 -6.197500000000268905e+00 4.000000000000000000e+02 -6.991495698220872157e+01 -8.210517126890030681e+01 1.799999999999999933e-01
-7.195040005051478715e+01 6.933518986399718476e-02 -6.200000000000269296e+00 4.000000000000000000e+02 -6.991495562817912912e+01 -8.210766991487071209e+01 1.235000000000000098e+00
-7.195036125823324369e+01 6.933491540102158790e-02 -6.202500000000269686e+00 4.000000000000000000e+02 -6.991495499587985307e+01 -8.211016928257143377e+01 1.000000000000000021e-02
-7.195032256428596895e+01 6.933929969558659534e-02 -6.205000000000270077e+00 4.000000000000000000e+02 -6.991495333371400989e+01 -8.211266762040558831e+01 1.409999999999999920e+00
-7.195028396838016249e+01 6.932089592090887042e-02 -6.207500000000270468e+00 4.000000000000000000e+02 -6.991495322888448527e+01 -8.211516751557607563e+01 1.260000000000000009e+00
-7.195024547032357987e+01 6.932407557257375119e-02 -6.210000000000270859e+00 4.000000000000000000e+02 -6.991495235889986759e+01 -8.211766664559145568e+01 1.510000000000000009e+00
-7.195020706983501668e+01 6.930488394748883507e-02 -6.212500000000271250e+00 4.000000000000000000e+02 -6.991495184760935899e+01 -8.212016613430094480e+01 1.010000000000000009e+00
-7.195016876667722272e+01 6.932364105073882121e-02 -6.215000000000271640e+00 4.000000000000000000e+02 -6.991495055775283163e+01 -8.212266484444441517e+01 2.049999999999999878e-01
